Bootcamp Course,Bootcamp Format,Bootcamp Year,Campus - Timezone,Drop,Drop Reason,how did you hear about us?,Person Account: Gender,Stage Duration,Paid Deposit,Scholarship,Discount,Time Conversion - days,Time between Created Date and Start Date - days,Discount(%),Creater Month,Creater Quarter
WD,FT,2019,LIS,0,Not specified,google,Male,659.0,1,0,0,45,16,0.0,2,1
WD,FT,2019,MAD,0,Not specified,Social Media,Male,393.0,0,0,0,17,-4,0.0,10,4
WD,FT,2020,LIS,0,Not specified,newspaperOrMagazine,Female,355.0,0,0,0,1,132,0.0,9,3
WD,FT,2019,MEX,0,Not specified,Referral,Male,300.0,0,0,0,67,-4,0.0,10,4
WD,FT,2019,MEX,0,Not specified,Social Media,Male,659.0,0,0,0,9,35,0.0,2,1
DA,PT,2020,MEX,0,Not specified,Social Media,Male,288.0,0,0,0,67,150,0.0,10,4
UX,FT,2019,BCN,0,Not specified,Referral,Male,551.0,0,0,1,70,126,0.08999999999999997,2,1
WD,FT,2020,MEX,0,Not specified,google,Male,287.0,0,0,0,67,220,0.0,10,4
UX,FT,2020,MIA,0,Not specified,Referral,Female,279.0,0,0,0,0,34,0.0,2,1
WD,FT,2020,BER,0,Not specified,Social Media,Male,362.0,0,0,0,67,150,0.15000000000000002,10,4
WD,PT,2019,MIA,0,Not specified,Referral,Female,281.0,0,0,1,22,7,0.09999999999999998,2,1
UX,FT,2020,BER,0,Not specified,Referral,Female,390.0,1,0,1,15,215,0.28,10,4
WD,FT,2019,MIA,0,Not specified,other,Male,650.0,0,0,0,188,221,0.0,2,1
UX,FT,2019,SAO,0,Not specified,Referral,Female,391.0,1,0,1,14,19,0.15000000000000002,10,4
WD,FT,2019,MEX,0,Not specified,Social Media,Male,650.0,0,0,1,157,26,0.010000000000000009,2,1
DA,FT,2020,MAD,0,Not specified,Social Media,Female,357.0,0,0,0,62,145,0.15000000000000002,10,4
UX,PT,2020,SAO,0,Not specified,google,Male,405.0,0,0,0,0,276,0.0,10,4
WD,PT,2019,MIA,0,Not specified,other,Male,650.0,0,0,0,188,82,0.0,2,1
WD,PT,2020,SAO,0,Not specified,google,Male,405.0,0,0,0,0,276,0.0,10,4
WD,FT,2019,AMS,0,Not specified,google,Male,650.0,0,0,1,26,158,0.25,2,1
WD,FT,2020,BCN,0,Not specified,IronhackEvent,Female,376.0,0,0,0,62,75,0.0,10,4
UX,PT,2019,BCN,0,Not specified,Referral,Female,650.0,0,0,0,1,90,0.0,2,1
WD,FT,2020,BER,0,Not specified,Referral,Female,380.0,1,0,1,25,215,0.28,10,4
WD,FT,2019,MAD,0,Not specified,Social Media,Male,538.0,1,0,0,36,7,0.0,2,1
DA,FT,2020,BER,0,Not specified,Social Media,Male,356.0,0,0,0,30,197,0.0,11,4
UX,FT,2019,MAD,0,Not specified,other,Male,536.0,0,0,0,54,54,0.0,2,1
WD,FT,2019,BER,0,Not specified,other,Male,545.0,0,0,0,282,7,0.0,2,1
DA,FT,2019,SAO,0,Not specified,Social Media,Male,328.0,0,0,0,62,19,0.0,10,4
WD,PT,2019,SAO,0,Not specified,google,Male,687.0,1,0,0,71,71,0.0,1,1
WD,PT,2019,AMS,0,Not specified,Referral,Male,650.0,0,0,0,14,192,0.0,2,1
UX,FT,2019,SAO,0,Not specified,newspaper_or_magazine,Female,390.0,1,0,1,15,19,0.15000000000000002,10,4
WD,FT,2019,MAD,0,Not specified,Social Media,Female,687.0,0,0,0,101,56,0.0,1,1
WD,FT,2019,BER,0,Not specified,google,Male,650.0,0,0,0,22,19,0.0,2,1
WD,FT,2020,PAR,0,Not specified,Referral,Male,370.0,0,0,0,234,317,0.15000000000000002,5,2
WD,FT,2019,BCN,0,Not specified,google,Male,551.0,0,0,0,115,154,0.0,1,1
WD,FT,2019,BER,0,Not specified,google,Male,467.0,1,0,0,183,229,0.0,2,1
UX,FT,2019,MEX,0,Not specified,Referral,Male,687.0,0,0,0,162,165,0.0,1,1
WD,FT,2019,PAR,0,Not specified,IronhackEvent,Male,650.0,0,0,0,157,19,0.0,2,1
DA,FT,2020,PAR,0,Not specified,google,Male,362.0,0,0,0,234,387,0.0,5,2
WD,FT,2019,MAD,0,Not specified,Referral,Male,687.0,1,0,0,37,91,0.0,1,1
UX,FT,2019,LIS,0,Not specified,google,Female,554.0,1,0,1,86,145,0.17000000000000004,3,1
DA,PT,2020,AMS,0,Not specified,Social Media,Male,383.0,0,0,0,194,417,0.0,5,2
WD,FT,2019,MEX,0,Not specified,other,Male,687.0,0,0,0,2,63,0.0,1,1
UX,PT,2020,MIA,0,Not specified,Not specified,Prefer not to disclose,397.0,0,0,0,61,393,0.0,5,2
UX,FT,2019,BER,0,Not specified,google,Female,545.0,1,0,1,132,56,0.07999999999999996,1,1
UX,PT,2020,MIA,0,Not specified,Not specified,Prefer not to disclose,309.0,0,0,0,296,393,0.0,5,2
WD,FT,2019,AMS,0,Not specified,google,Male,687.0,0,0,1,7,195,0.5,1,1
WD,FT,2020,MIA,0,Not specified,switchup,Male,309.0,0,0,0,296,254,0.0,5,2
WD,FT,2019,LIS,0,Not specified,Social Media,Male,686.0,0,0,1,9,197,0.25,1,1
WD,FT,2020,BER,0,Not specified,Social Media,Male,253.0,0,0,0,324,387,0.0,5,2
UX,FT,2019,LIS,0,Not specified,Social Media,Male,686.0,0,0,1,6,118,0.25,1,1
WD,FT,2019,MEX,0,Not specified,Referral,Female,636.0,0,0,0,8,12,0.0,3,1
DA,FT,2020,BER,0,Not specified,Social Media,Male,253.0,0,0,0,324,317,0.15000000000000002,5,2
WD,PT,2019,LIS,0,Not specified,Social Media,Female,686.0,0,0,1,6,238,0.36,1,1
UX,FT,2019,MAD,0,Not specified,Referral,Female,636.0,0,0,1,6,-7,0.14,3,1
UX,FT,2020,BER,0,Not specified,Referral,Female,329.0,1,0,0,250,317,0.15000000000000002,5,2
DA,FT,2019,PAR,0,Not specified,Social Media,Male,686.0,0,0,0,22,194,0.0,1,1
WD,PT,2021,PAR,0,Not specified,newspaperOrMagazine,Male,26.0,0,0,0,0,109,0.0,10,4
WD,PT,2019,AMS,0,Not specified,google,Female,543.0,0,0,0,91,228,0.0,1,1
WD,PT,2019,PAR,0,Not specified,newspaperOrMagazine,Male,553.0,0,0,0,77,192,0.0,3,1
WD,FT,2019,SAO,0,Not specified,Social Media,Male,393.0,0,0,0,153,160,0.0,6,2
UX,FT,2019,LIS,0,Not specified,newspaperOrMagazine,Female,686.0,0,0,1,161,118,0.25,1,1
WD,FT,2019,AMS,0,Not specified,google,Female,543.0,1,0,1,42,103,0.09999999999999998,3,1
WD,FT,2020,MAD,1,Personal matters,other,Male,355.0,1,0,0,191,216,0.0,6,2
UX,PT,2019,BCN,0,Not specified,Referral,Female,686.0,1,0,1,100,126,0.06999999999999995,1,1
WD,FT,2019,BCN,0,Not specified,Referral,Male,551.0,0,0,1,33,103,0.08999999999999997,3,1
WD,PT,2020,LIS,0,Not specified,Referral,Male,333.0,0,0,0,203,479,0.0,6,2
DA,FT,2019,PAR,0,Not specified,Referral,Female,636.0,0,0,1,0,144,0.13,3,1
WD,FT,2019,MIA,0,Not specified,Social Media,Male,369.0,0,0,0,203,132,0.0,6,2
UX,FT,2019,SAO,0,Not specified,newspaper_or_magazine,Female,539.0,1,0,1,6,-46,0.5800000000000001,5,2
WD,PT,2019,MEX,0,Not specified,IronhackEvent,Male,536.0,0,0,0,48,42,0.0,3,1
WD,PT,2020,SAO,0,Not specified,Social Media,Male,393.0,0,0,0,153,417,0.0,6,2
WD,PT,2019,SAO,0,Not specified,Referral,Male,539.0,1,0,1,5,-77,0.31999999999999995,5,2
DA,PT,2019,MAD,0,Not specified,Referral,Male,537.0,0,0,0,40,40,0.0,3,1
UX,FT,2019,BER,0,Not specified,other,Female,382.0,0,0,0,39,200,0.0,5,2
WD,PT,2019,BCN,0,Not specified,google,Male,551.0,0,0,1,145,76,0.06999999999999995,3,1
WD,FT,2019,MAD,0,Not specified,google,Female,636.0,0,0,0,0,40,0.0,3,1
WD,FT,2018,BER,0,Not specified,Social Media,Male,953.0,0,0,0,133,102,0.0,4,2
DA,FT,2019,PAR,0,Not specified,google,Male,531.0,0,0,0,38,-15,0.0,5,2
WD,PT,2019,MAD,0,Not specified,Referral,Male,537.0,0,0,0,167,167,0.0,3,1
WD,FT,2018,BER,0,Not specified,Social Media,Male,986.0,0,0,1,166,135,0.22999999999999998,3,1
WD,FT,2019,SAO,0,Not specified,Social Media,Male,539.0,0,0,0,1,-78,0.0,5,2
WD,FT,2019,AMS,0,Not specified,Social Media,Male,543.0,0,0,1,29,94,0.17000000000000004,3,1
WD,PT,2019,MEX,0,Not specified,Referral,Male,526.0,0,0,1,38,137,0.010000000000000009,5,2
DA,PT,2019,SAO,0,Not specified,Social Media,Male,539.0,1,0,1,5,32,0.21999999999999997,5,2
WD,FT,2019,MEX,0,Not specified,Social Media,Male,627.0,0,0,1,6,-44,0.020000000000000018,3,1
WD,FT,2018,MAD,0,Not specified,IronhackEvent,Male,949.0,0,0,0,84,215,0.0,4,2
WD,FT,2020,MAD,0,Not specified,newspaperOrMagazine,Male,271.0,1,0,0,304,-28,0.0,2,1
WD,PT,2019,MIA,0,Not specified,Social Media,Female,544.0,0,0,1,8,-78,0.08999999999999997,5,2
DA,FT,2019,MIA,0,Not specified,Social Media,Male,627.0,0,0,0,0,198,0.0,3,1
WD,PT,2019,MEX,0,Not specified,google,Female,440.0,0,0,0,1,-62,0.0,9,3
DA,FT,2019,MEX,0,Not specified,Social Media,Female,526.0,0,0,0,38,-105,0.0,5,2
WD,FT,2019,PAR,0,Not specified,google,Male,517.0,0,0,0,32,138,0.0,5,2
DA,FT,2019,BER,0,Not specified,Social Media,Male,545.0,0,0,1,259,261,0.14,3,1
DA,FT,2019,MEX,0,Not specified,Social Media,Female,536.0,0,0,0,23,-111,0.0,5,2
WD,FT,2019,PAR,0,Not specified,other,Female,627.0,0,0,0,0,66,0.0,3,1
WD,FT,2019,SAO,0,Not specified,Referral,Male,439.0,0,0,0,0,53,0.0,9,3
UX,FT,2019,PAR,0,Not specified,google,Female,553.0,0,0,0,60,66,0.0,3,1
WD,FT,2019,MEX,0,Not specified,other,Male,438.0,1,0,0,1,25,0.0,9,3
WD,FT,2019,MIA,0,Not specified,Social Media,Male,544.0,0,0,0,34,150,0.0,3,1
WD,PT,2019,BER,0,Not specified,other,Female,545.0,0,0,1,126,-87,0.13,7,3
UX,FT,2019,MIA,0,Not specified,Social Media,Male,544.0,0,0,0,74,150,0.0,3,1
UX,FT,2019,MEX,0,Not specified,google,Female,424.0,0,0,0,45,-226,0.0,9,3
DA,FT,2019,PAR,0,Not specified,other,Female,553.0,0,0,0,55,192,0.0,3,1
UX,PT,2019,MAD,0,Not specified,IronhackEvent,Female,435.0,0,0,0,4,26,0.0,9,3
WD,FT,2019,BCN,0,Not specified,newspaperOrMagazine,Male,551.0,0,0,0,135,94,0.0,3,1
UX,FT,2019,AMS,0,Not specified,google,Female,421.0,1,0,0,18,53,0.0,9,3
WD,PT,2020,BER,0,Not specified,IronhackEvent,Female,329.0,0,0,1,4,124,0.09999999999999998,9,3
UX,PT,2019,BCN,0,Not specified,other,Male,551.0,0,0,0,160,198,0.0,3,1
UX,FT,2019,MIA,0,Not specified,Social Media,Female,414.0,0,0,0,25,25,0.0,9,3
UX,FT,2019,MAD,0,Not specified,Social Media,Female,537.0,0,0,0,144,144,0.0,3,1
WD,PT,2020,BER,0,Not specified,google,Female,403.0,1,0,1,91,383,0.19999999999999996,1,1
DA,FT,2019,MAD,0,Not specified,other,Male,621.0,1,0,1,1,144,0.20999999999999996,3,1
UX,FT,2020,MAD,0,Not specified,Referral,Female,399.0,0,0,0,121,368,0.0,1,1
WD,PT,2019,MEX,0,Not specified,Referral,Male,536.0,0,0,0,68,27,0.0,3,1
UX,FT,2019,SAO,0,Not specified,Social Media,Male,419.0,0,0,0,279,312,0.0,1,1
WD,FT,2020,MIA,0,Not specified,google,Female,400.0,0,0,0,91,375,0.0,1,1
WD,FT,2019,MEX,0,Not specified,Referral,Male,536.0,0,0,0,26,-51,0.0,3,1
UX,FT,2019,MEX,0,Not specified,Social Media,Female,536.0,0,0,1,67,98,0.010000000000000009,3,1
DA,PT,2020,SAO,0,Not specified,other,Male,417.0,0,0,0,281,569,0.0,1,1
WD,PT,2019,MEX,0,Not specified,Referral,Male,536.0,1,0,1,19,26,0.20999999999999996,3,1
UX,PT,2019,SAO,0,Not specified,IronhackEvent,Female,539.0,1,0,1,47,-104,0.16000000000000003,6,2
WD,PT,2020,MIA,0,Not specified,google,Male,328.0,1,0,0,339,330,0.0,2,1
DA,FT,2019,MAD,0,Not specified,Referral,Male,655.0,1,0,1,27,-49,0.15000000000000002,2,1
UX,FT,2020,BCN,0,Not specified,google,Female,399.0,0,0,0,90,337,0.0,2,1
WD,PT,2019,MAD,0,Not specified,newspaperOrMagazine,Male,652.0,1,0,0,17,183,0.0,2,1
DA,FT,2019,PAR,0,Not specified,google,Female,512.0,0,0,0,30,-52,0.0,6,2
DA,FT,2019,MAD,0,Not specified,Referral,Male,651.0,1,0,1,17,-53,0.15000000000000002,2,1
WD,PT,2020,SAO,0,Not specified,Referral,Male,413.0,0,0,0,104,388,0.0,7,3
UX,FT,2019,MAD,0,Not specified,IronhackEvent,Female,651.0,1,0,0,97,55,0.0,2,1
UX,PT,2020,BER,0,Not specified,Social Media,Female,253.0,0,0,0,264,202,0.0,7,3
UX,PT,2019,MAD,0,Not specified,other,Female,650.0,1,0,1,0,237,0.19999999999999996,2,1
WD,FT,2020,PAR,0,Not specified,Referral,Male,428.0,0,0,0,0,327,0.0,7,3
UX,FT,2019,BCN,0,Not specified,Referral,Female,646.0,1,0,0,12,113,0.0,3,1
WD,FT,2020,BCN,0,Not specified,google,Male,328.0,0,0,0,174,187,0.0,7,3
WD,FT,2019,SAO,0,Not specified,other,Male,659.0,0,0,0,8,35,0.0,2,1
DA,PT,2020,MAD,0,Not specified,Referral,Female,393.0,0,0,0,124,292,0.15000000000000002,7,3
WD,FT,2020,SAO,0,Not specified,other,Male,83.0,0,0,0,0,253,0.0,2,1
UX,FT,2019,MAD,0,Not specified,Referral,Female,644.0,1,0,0,214,-11,0.0,5,2
WD,PT,2019,MEX,0,Not specified,Social Media,Female,411.0,0,0,0,106,98,0.0,7,3
UX,FT,2019,PAR,0,Not specified,IronhackEvent,Female,659.0,0,0,0,0,28,0.0,2,1
WD,FT,2019,AMS,0,Not specified,other,Male,659.0,0,0,1,44,167,0.42000000000000004,2,1
WD,FT,2020,BER,0,Not specified,Social Media,Female,253.0,0,0,0,264,327,0.0,7,3
WD,FT,2021,BER,0,Not specified,sbahn,Male,8.0,1,0,0,651,763,0.0,2,1
UX,FT,2020,BER,0,Not specified,IronhackEvent,Male,396.0,0,0,1,32,327,0.28,7,3
WD,PT,2019,MAD,0,Not specified,Social Media,Female,537.0,0,0,1,190,190,0.09999999999999998,2,1
UX,FT,2020,BCN,0,Not specified,Referral,Male,183.0,1,0,1,463,467,0.06999999999999995,3,1
WD,FT,2020,MIA,0,Not specified,Referral,Male,392.0,0,0,0,154,194,0.0,7,3
UX,PT,2019,MEX,0,Not specified,Social Media,Female,659.0,0,0,0,8,44,0.0,2,1
WD,PT,2020,SAO,0,Not specified,google,Male,306.0,0,0,0,174,388,0.0,7,3
DA,PT,2021,BCN,0,Not specified,Social Media,Female,7.0,0,0,1,0,277,0.09999999999999998,11,4
WD,FT,2020,PAR,0,Not specified,google,Male,407.0,0,0,0,14,231,0.0,10,4
UX,PT,2020,BCN,0,Not specified,Referral,Female,103.0,0,0,0,0,133,0.0,5,2
WD,FT,2019,MIA,0,Not specified,other,Male,529.0,1,0,0,93,150,0.0,3,1
WD,FT,2020,PAR,0,Not specified,other,Male,412.0,0,0,0,9,231,0.0,10,4
UX,PT,2019,BCN,0,Not specified,Referral,Female,551.0,0,0,1,86,99,0.08999999999999997,2,1
DA,PT,2019,PAR,0,Not specified,IronhackEvent,Female,553.0,0,0,0,43,-40,0.0,4,2
UX,PT,2019,AMS,0,Not specified,google,Female,659.0,1,0,0,44,64,0.0,2,1
DA,PT,2019,PAR,0,Not specified,Social Media,Female,553.0,1,0,1,28,-40,0.19999999999999996,4,2
UX,PT,2020,SAO,0,Not specified,Social Media,Female,413.0,0,0,0,8,292,0.0,10,4
WD,FT,2019,SAO,0,Not specified,courseReport,Male,659.0,1,0,1,32,35,0.13,2,1
DA,PT,2019,PAR,0,Not specified,other,Female,553.0,1,0,1,11,-40,0.19999999999999996,4,2
WD,FT,2020,PAR,0,Not specified,Social Media,Male,355.0,0,0,0,78,231,0.0,10,4
WD,PT,2019,MEX,0,Not specified,Referral,Female,659.0,0,0,0,8,65,0.0,2,1
DA,PT,2020,PAR,1,Personal matters,salon,Female,553.0,1,0,1,15,326,0.18999999999999995,4,2
UX,FT,2020,MAD,0,Not specified,Referral,Female,407.0,0,0,0,14,91,0.0,10,4
WD,FT,2019,SAO,0,Not specified,Not specified,Male,659.0,1,0,1,8,35,0.08999999999999997,2,1
WD,PT,2019,PAR,0,Not specified,other,Female,553.0,1,0,1,11,159,0.19999999999999996,4,2
WD,FT,2019,MEX,0,Not specified,google,Male,597.0,0,0,0,3,-74,0.0,4,2
DA,PT,2020,MIA,1,COVID-19,Not specified,Male,407.0,1,0,0,7,202,0.0,10,4
DA,PT,2019,MIA,0,Not specified,Social Media,Female,658.0,0,0,1,8,90,0.050000000000000044,2,1
UX,FT,2019,PAR,0,Not specified,Not specified,Female,553.0,0,0,0,27,163,0.0,5,2
UX,PT,2020,MAD,0,Not specified,IronhackEvent,Female,319.0,0,0,0,71,190,0.15000000000000002,10,4
WD,FT,2019,SAO,0,Not specified,newspaperOrMagazine,Male,658.0,0,0,0,3,34,0.0,2,1
UX,FT,2019,PAR,0,Not specified,Not specified,Male,553.0,0,0,0,17,23,0.0,5,2
WD,FT,2020,BER,0,Not specified,Social Media,Female,392.0,0,0,0,51,224,0.0,10,4
UX,FT,2019,MEX,0,Not specified,google,Female,658.0,0,0,0,9,136,0.0,2,1
WD,PT,2019,BER,0,Not specified,sbahn,Male,650.0,0,0,0,65,38,0.0,2,1
WD,FT,2020,PAR,0,Not specified,Social Media,Male,407.0,0,0,0,7,224,0.0,10,4
WD,PT,2019,SAO,0,Not specified,Referral,Female,539.0,0,0,1,66,89,0.040000000000000036,2,1
DA,PT,2019,MAD,0,Not specified,Not specified,Male,564.0,0,0,1,170,171,1.33,5,2
DA,FT,2019,SAO,0,Not specified,newspaper_or_magazine,Male,391.0,0,0,0,23,28,0.0,10,4
WD,FT,2019,MAD,0,Not specified,other,Male,650.0,0,0,1,14,54,0.20999999999999996,2,1
UX,PT,2020,SAO,0,Not specified,google,Male,377.0,0,0,0,71,285,0.0,10,4
UX,FT,2019,MIA,0,Not specified,newspaperOrMagazine,Female,650.0,0,0,0,188,-54,0.0,2,1
WD,FT,2019,MEX,0,Not specified,Referral,Male,411.0,0,0,0,3,-69,0.0,10,4
DA,PT,2019,MAD,0,Not specified,Social Media,Female,650.0,0,0,0,1,237,0.0,2,1
WD,FT,2019,MEX,0,Not specified,Social Media,Male,412.0,0,0,0,3,28,0.0,10,4
UX,PT,2019,MIA,0,Not specified,courseReport,Female,649.0,1,0,1,25,6,0.07999999999999996,2,1
WD,PT,2019,MIA,0,Not specified,Social Media,Female,544.0,0,0,1,5,81,0.050000000000000044,2,1
WD,FT,2020,PAR,0,Not specified,google,Female,410.0,0,0,0,0,220,0.0,10,4
WD,FT,2019,MEX,0,Not specified,Referral,Male,649.0,0,0,1,20,25,0.020000000000000018,2,1
DA,FT,2019,MEX,0,Not specified,Not specified,Male,612.0,0,0,0,92,-117,0.0,6,2
DA,FT,2020,PAR,0,Not specified,Social Media,Male,378.0,0,0,0,67,220,0.0,10,4
DA,FT,2019,MAD,0,Not specified,google,Male,533.0,0,0,0,157,-55,0.0,2,1
WD,PT,2019,SAO,0,Not specified,Not specified,Male,612.0,0,0,0,92,-90,0.0,6,2
WD,FT,2020,BCN,0,Not specified,google,Male,334.0,0,0,0,67,80,0.0,10,4
DA,FT,2019,BCN,0,Not specified,Referral,Female,551.0,0,0,0,90,116,0.0,2,1
UX,FT,2019,AMS,0,Not specified,Social Media,Male,543.0,1,0,0,89,-19,0.0,2,1
WD,FT,2020,MAD,0,Not specified,Social Media,Male,393.0,0,0,0,17,80,0.0,10,4
UX,PT,2019,MEX,0,Not specified,other,Female,649.0,0,0,0,20,34,0.0,2,1
UX,FT,2019,BER,0,Not specified,Referral,Female,545.0,1,0,1,75,-7,0.15000000000000002,3,1
WD,FT,2019,PAR,0,Not specified,PoleEmploi,Female,553.0,0,0,1,266,75,0.13,3,1
UX,FT,2019,MAD,0,Not specified,Not specified,Female,533.0,0,0,1,139,139,1.43,6,2
WD,PT,2020,SAO,0,Not specified,Social Media,Male,377.0,0,0,0,67,281,0.0,10,4
WD,PT,2019,MAD,0,Not specified,Referral,Female,636.0,0,0,1,1,167,0.09999999999999998,3,1
WD,PT,2019,BER,0,Not specified,Not specified,Male,545.0,0,0,0,1,-89,0.0,7,3
UX,FT,2019,SAO,0,Not specified,Referral,Male,393.0,1,0,1,17,24,0.19999999999999996,10,4
DA,FT,2019,MAD,0,Not specified,Social Media,Male,533.0,0,0,0,159,159,0.0,3,1
UX,FT,2020,BCN,0,Not specified,Referral,Female,328.0,0,0,0,67,80,0.0,10,4
WD,PT,2019,MAD,0,Not specified,google,Male,636.0,0,0,0,0,167,0.0,3,1
UX,FT,2019,BCN,0,Not specified,Not specified,Female,611.0,0,0,0,31,-29,0.0,7,3
WD,PT,2019,MEX,0,Not specified,Referral,Male,536.0,0,0,0,205,42,0.0,3,1
WD,FT,2020,MAD,0,Not specified,Referral,Male,383.0,1,0,0,22,75,0.0,10,4
UX,FT,2019,BER,0,Not specified,Social Media,Female,545.0,0,0,1,36,-7,0.06999999999999995,3,1
WD,FT,2019,MEX,0,Not specified,Not specified,Male,611.0,0,0,0,153,-148,0.0,7,3
DA,FT,2019,SAO,0,Not specified,google,Male,405.0,0,0,0,0,-51,0.0,10,4
WD,PT,2020,SAO,0,Not specified,Social Media,Male,371.0,0,0,0,62,276,0.0,10,4
WD,FT,2019,MAD,0,Not specified,newspaperOrMagazine,Male,636.0,0,0,1,5,-65,0.14,3,1
DA,PT,2020,SAO,0,Not specified,google,Male,371.0,0,0,0,62,276,0.0,10,4
UX,PT,2019,SAO,0,Not specified,google,Male,636.0,0,0,0,12,75,0.0,3,1
WD,FT,2020,MIA,0,Not specified,Not specified,Female,301.0,0,0,0,1,444,0.0,1,1
WD,FT,2019,BER,0,Not specified,other,Female,636.0,0,0,1,7,222,0.14,3,1
WD,PT,2019,BER,0,Not specified,Not specified,Female,545.0,0,0,0,155,-89,0.0,7,3
WD,FT,2019,BER,0,Not specified,sbahn,Male,545.0,1,0,0,75,270,0.0,3,1
DA,PT,2019,PAR,0,Not specified,IronhackEvent,Male,553.0,0,0,0,196,-16,0.0,3,1
UX,FT,2020,BCN,0,Not specified,Social Media,Male,334.0,0,0,0,62,110,0.0,10,4
UX,FT,2019,LIS,0,Not specified,Social Media,Female,571.0,0,0,1,166,59,0.25,3,1
WD,FT,2019,PAR,0,Not specified,Not specified,Female,553.0,0,0,0,10,19,0.0,4,2
UX,FT,2019,BCN,0,Not specified,Referral,Male,551.0,0,0,0,63,94,0.0,3,1
UX,FT,2019,PAR,0,Not specified,Not specified,Female,524.0,0,0,0,19,19,0.0,4,2
WD,FT,2020,LIS,0,Not specified,newspaper_or_magazine,Female,356.0,1,0,1,233,415,0.15000000000000002,5,2
WD,FT,2019,MIA,0,Not specified,google,Male,544.0,1,0,0,54,198,0.0,3,1
UX,FT,2019,PAR,0,Not specified,Not specified,Male,553.0,0,0,0,33,19,0.0,4,2
WD,FT,2020,MAD,0,Not specified,Referral,Female,379.0,0,0,0,234,247,0.0,5,2
UX,FT,2019,BER,0,Not specified,Not specified,Male,545.0,0,0,0,231,178,0.0,4,2
DA,FT,2020,MAD,0,Not specified,Referral,Female,379.0,0,0,0,30,54,0.0,11,4
WD,PT,2019,MEX,0,Not specified,Social Media,Male,627.0,0,0,0,7,199,0.0,3,1
UX,PT,2019,PAR,0,Not specified,Not specified,Female,533.0,0,0,0,201,201,0.0,4,2
DA,FT,2020,SAO,0,Not specified,Referral,Male,321.0,0,0,0,234,282,0.0,5,2
WD,FT,2019,PAR,0,Not specified,Referral,Male,516.0,0,0,0,206,206,0.0,3,1
UX,FT,2019,PAR,0,Not specified,Not specified,Female,553.0,1,0,1,7,38,0.19999999999999996,4,2
UX,FT,2020,PAR,0,Not specified,other,Male,124.0,0,0,0,445,471,0.0,5,2
DA,FT,2019,MAD,0,Not specified,newspaperOrMagazine,Male,538.0,1,0,0,67,198,0.0,3,1
WD,FT,2019,AMS,0,Not specified,Not specified,Female,543.0,1,0,1,47,66,0.09999999999999998,4,2
DA,FT,2020,MEX,0,Not specified,Social Media,Female,260.0,0,0,1,14,6,0.09999999999999998,3,1
DA,FT,2019,MAD,0,Not specified,Social Media,Male,627.0,0,0,0,3,213,0.0,3,1
WD,FT,2019,MEX,0,Not specified,Not specified,Male,599.0,0,0,0,5,185,0.0,4,2
WD,FT,2020,MEX,0,Not specified,Social Media,Female,260.0,0,0,1,14,6,0.09999999999999998,3,1
WD,FT,2019,PAR,0,Not specified,Referral,Female,553.0,1,0,1,53,47,0.09999999999999998,3,1
WD,PT,2019,LIS,0,Not specified,Not specified,Male,554.0,0,0,1,24,151,0.14,4,2
UX,FT,2019,AMS,0,Not specified,google,Male,626.0,0,0,0,2,197,0.0,3,1
DA,FT,2019,PAR,0,Not specified,Not specified,Female,553.0,1,0,1,10,24,0.32999999999999996,4,2
WD,FT,2020,BER,0,Not specified,Referral,Female,272.0,0,0,1,35,-50,0.09999999999999998,2,1
UX,FT,2019,MAD,0,Not specified,Referral,Male,538.0,1,0,0,25,-75,0.0,3,1
UX,FT,2019,PAR,0,Not specified,Not specified,Female,553.0,0,0,0,40,38,0.0,4,2
WD,FT,2020,PAR,0,Not specified,google,Male,313.0,1,0,0,110,335,0.0,10,4
UX,PT,2019,PAR,0,Not specified,other,Female,537.0,0,0,0,228,228,0.0,3,1
WD,FT,2019,PAR,1,Joined another bootcamp,Not specified,Female,544.0,1,0,1,7,178,0.32999999999999996,4,2
DA,FT,2019,BCN,0,Not specified,switchup,Male,551.0,0,0,0,14,93,0.0,3,1
WD,FT,2019,AMS,0,Not specified,Not specified,Female,543.0,1,0,1,10,66,0.5,4,2
UX,PT,2019,MIA,0,Not specified,google,Female,300.0,0,0,1,685,123,0.06000000000000005,1,1
WD,FT,2019,BCN,0,Not specified,newspaperOrMagazine,Male,551.0,1,0,0,25,93,0.0,3,1
WD,FT,2020,AMS,1,COVID-19,Referral,Female,328.0,1,0,1,338,531,0.08999999999999997,2,1
DA,FT,2019,BER,0,Not specified,sbahn,Male,456.0,0,0,0,170,-17,0.0,3,1
WD,FT,2019,MIA,0,Not specified,Not specified,Male,537.0,1,0,1,31,170,0.35,4,2
WD,FT,2019,PAR,0,Not specified,quora,Male,553.0,0,0,0,250,59,0.0,3,1
UX,PT,2019,PAR,0,Not specified,Not specified,Male,538.0,0,0,0,201,201,0.0,4,2
DA,FT,2020,AMS,0,Not specified,other,Female,357.0,0,0,0,263,359,0.0,4,2
WD,PT,2019,MEX,0,Not specified,Social Media,Male,536.0,0,0,1,159,26,0.010000000000000009,3,1
UX,FT,2019,BER,0,Not specified,switchup,Female,545.0,1,0,0,31,-14,0.0,4,2
WD,PT,2019,BCN,0,Not specified,Not specified,Male,551.0,0,0,0,107,38,0.0,4,2
